t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-57.0,-206.0,49.0,-138.0,-188.0,-8.75417739,-5.88765414,-7.5902849,-1.93763744,7566.0133423,-23417,-107.0,-147.0,81.0,-139.0,188.0
-206.0,49.0,-138.0,-188.0,49.0,-5.88765414,-7.5902849,-1.93763744,2.25615967,7763.25916491,-23358,-147.0,81.0,-139.0,188.0,317.0
49.0,-138.0,-188.0,49.0,-60.0,-7.5902849,-1.93763744,2.25615967,-3.67726032,7708.37151077,-23326,81.0,-139.0,188.0,317.0,352.0
-138.0,-188.0,49.0,-60.0,-62.0,-1.93763744,2.25615967,-3.67726032,3.76326752,7838.78122587,-23327,-139.0,188.0,317.0,352.0,410.0
-188.0,49.0,-60.0,-62.0,-179.0,2.25615967,-3.67726032,3.76326752,9.59977647,8024.84358843,-22951,188.0,317.0,352.0,410.0,716.0
49.0,-60.0,-62.0,-179.0,-128.0,-3.67726032,3.76326752,9.59977647,10.72328064,7978.0997481,-22683,317.0,352.0,410.0,716.0,549.0
-60.0,-62.0,-179.0,-128.0,30.0,3.76326752,9.59977647,10.72328064,9.87805011,8034.42248778,-22271,352.0,410.0,716.0,549.0,689.0
-62.0,-179.0,-128.0,30.0,83.0,9.59977647,10.72328064,9.87805011,2.38625054,8100.1857553,-21799,410.0,716.0,549.0,689.0,327.0
-179.0,-128.0,30.0,83.0,164.0,10.72328064,9.87805011,2.38625054,2.02880738,8288.78553177,-20904,716.0,549.0,689.0,327.0,307.0
-128.0,30.0,83.0,164.0,-14.0,9.87805011,2.38625054,2.02880738,2.52593233,8427.50881241,-20227,549.0,689.0,327.0,307.0,243.0
30.0,83.0,164.0,-14.0,-75.0,2.38625054,2.02880738,2.52593233,6.50929239,8407.38686252,-19568,689.0,327.0,307.0,243.0,164.0
83.0,164.0,-14.0,-75.0,151.0,2.02880738,2.52593233,6.50929239,9.42468888,8326.77311306,-19324,327.0,307.0,243.0,164.0,65.0
164.0,-14.0,-75.0,151.0,288.0,2.52593233,6.50929239,9.42468888,7.00786462,8164.80192044,-19181,307.0,243.0,164.0,65.0,53.0
-14.0,-75.0,151.0,288.0,97.0,6.50929239,9.42468888,7.00786462,10.39004347,8181.32785277,-18924,243.0,164.0,65.0,53.0,125.0
-75.0,151.0,288.0,97.0,111.0,9.42468888,7.00786462,10.39004347,10.71276631,8262.83714516,-18685,164.0,65.0,53.0,125.0,367.0
151.0,288.0,97.0,111.0,-133.0,7.00786462,10.39004347,10.71276631,9.98992482,8121.26183404,-18771,65.0,53.0,125.0,367.0,621.0
288.0,97.0,111.0,-133.0,-65.0,10.39004347,10.71276631,9.98992482,2.30912702,7840.26969866,-19006,53.0,125.0,367.0,621.0,83.0
97.0,111.0,-133.0,-65.0,-75.0,10.71276631,9.98992482,2.30912702,-1.95168685,7753.65974213,-18978,125.0,367.0,621.0,83.0,18.0
111.0,-133.0,-65.0,-75.0,-42.0,9.98992482,2.30912702,-1.95168685,0.93602225,7653.37250844,-18722,367.0,621.0,83.0,18.0,9.0
-133.0,-65.0,-75.0,-42.0,-0.0,2.30912702,-1.95168685,0.93602225,3.46768712,7796.36243326,-17968,621.0,83.0,18.0,9.0,19.0
-65.0,-75.0,-42.0,-0.0,52.0,-1.95168685,0.93602225,3.46768712,2.76460222,7863.67156028,-17820,83.0,18.0,9.0,19.0,52.0
-75.0,-42.0,-0.0,52.0,8.0,0.93602225,3.46768712,2.76460222,11.51703941,7936.71987343,-17727,18.0,9.0,19.0,52.0,9.0
-42.0,-0.0,52.0,8.0,-190.0,3.46768712,2.76460222,11.51703941,0.2114764,7979.65589568,-17676,9.0,19.0,52.0,9.0,174.0
-0.0,52.0,8.0,-190.0,-236.0,2.76460222,11.51703941,0.2114764,-9.18247328,7983.1235828,-17657,19.0,52.0,9.0,174.0,-259.0
52.0,8.0,-190.0,-236.0,-113.0,11.51703941,0.2114764,-9.18247328,-5.75039128,7933.88818502,-17657,52.0,9.0,174.0,-259.0,-175.0
8.0,-190.0,-236.0,-113.0,-13.0,0.2114764,-9.18247328,-5.75039128,-5.79117197,7937.40522443,-17656,9.0,174.0,-259.0,-175.0,-65.0
-190.0,-236.0,-113.0,-13.0,-229.0,-9.18247328,-5.75039128,-5.79117197,-5.88386584,8127.61670083,-17292,174.0,-259.0,-175.0,-65.0,-18.0
-236.0,-113.0,-13.0,-229.0,-30.0,-5.75039128,-5.79117197,-5.88386584,0.0134841300001,8354.43422755,-17315,-259.0,-175.0,-65.0,-18.0,-23.0
-113.0,-13.0,-229.0,-30.0,-63.0,-5.79117197,-5.88386584,0.0134841300001,-7.35049973,8461.68383627,-17377,-175.0,-65.0,-18.0,-23.0,-115.0
-13.0,-229.0,-30.0,-63.0,-397.0,-5.88386584,0.0134841300001,-7.35049973,-7.59333776,8468.8926643,-17429,-65.0,-18.0,-23.0,-115.0,-129.0
-229.0,-30.0,-63.0,-397.0,65.0,0.0134841300001,-7.35049973,-7.59333776,-8.53031624,8692.00879846,-17218,-18.0,-23.0,-115.0,-129.0,-122.0
-30.0,-63.0,-397.0,65.0,-46.0,-7.35049973,-7.59333776,-8.53031624,-2.99556036,8722.02228259,-17211,-23.0,-115.0,-129.0,-122.0,-63.0
-63.0,-397.0,65.0,-46.0,-78.0,-7.59333776,-8.53031624,-2.99556036,-1.52938102,8777.67178286,-17263,-115.0,-129.0,-122.0,-63.0,-35.0
-397.0,65.0,-46.0,-78.0,57.0,-8.53031624,-2.99556036,-1.52938102,1.89730725,9167.0784451,-16995,-129.0,-122.0,-63.0,-35.0,328.0
65.0,-46.0,-78.0,57.0,133.0,-2.99556036,-1.52938102,1.89730725,5.22988921,9093.54812886,-17182,-122.0,-63.0,-35.0,328.0,260.0
-46.0,-78.0,57.0,133.0,-245.0,-1.52938102,1.89730725,5.22988921,5.86478645,9136.5525685,-17199,-63.0,-35.0,328.0,260.0,409.0
-78.0,57.0,133.0,-245.0,2.0,1.89730725,5.22988921,5.86478645,8.73725537,9213.02318748,-17156,-35.0,328.0,260.0,409.0,471.0
57.0,133.0,-245.0,2.0,22.0,5.22988921,5.86478645,8.73725537,12.2810646,9157.92049473,-16885,328.0,260.0,409.0,471.0,-5.0
133.0,-245.0,2.0,22.0,280.0,5.86478645,8.73725537,12.2810646,12.07694506,9030.15038394,-16758,260.0,409.0,471.0,-5.0,341.0
-245.0,2.0,22.0,280.0,227.0,8.73725537,12.2810646,12.07694506,20.4018591,9281.01517039,-16104,409.0,471.0,-5.0,341.0,493.0
2.0,22.0,280.0,227.0,20.0,12.2810646,12.07694506,20.4018591,14.79836053,9287.75242576,-15635,471.0,-5.0,341.0,493.0,-30.0
22.0,280.0,227.0,20.0,284.0,12.07694506,20.4018591,14.79836053,13.7871869,9278.03349036,-15662,-5.0,341.0,493.0,-30.0,336.0
280.0,227.0,20.0,284.0,83.0,20.4018591,14.79836053,13.7871869,14.36145221,9010.11043542,-15601,341.0,493.0,-30.0,336.0,424.0
227.0,20.0,284.0,83.0,68.0,14.79836053,13.7871869,14.36145221,11.28245734,8803.51229452,-15335,493.0,-30.0,336.0,424.0,379.0
20.0,284.0,83.0,68.0,207.0,13.7871869,14.36145221,11.28245734,-2.15227867,8798.31065505,-15385,-30.0,336.0,424.0,379.0,-891.0
284.0,83.0,68.0,207.0,-53.0,14.36145221,11.28245734,-2.15227867,-8.82362375,8528.09784195,-15333,336.0,424.0,379.0,-891.0,-318.0
