t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-167.0,147.0,-23.0,-38.0,124.0,-5.79798442,0.66317617,3.37925214,5.37252332,5923.34035681,-19769,83.0,18.0,9.0,19.0,52.0
147.0,-23.0,-38.0,124.0,189.0,0.66317617,3.37925214,5.37252332,6.67363919,5770.54237239,-19898,18.0,9.0,19.0,52.0,9.0
-23.0,-38.0,124.0,189.0,187.0,3.37925214,5.37252332,6.67363919,-5.21689906,5794.20554856,-19866,9.0,19.0,52.0,9.0,174.0
-38.0,124.0,189.0,187.0,-124.0,5.37252332,6.67363919,-5.21689906,-8.81698605,5835.5848007,-19809,19.0,52.0,9.0,174.0,-259.0
124.0,189.0,187.0,-124.0,-39.0,6.67363919,-5.21689906,-8.81698605,-4.40608585,5716.95732402,-19881,52.0,9.0,174.0,-259.0,-175.0
189.0,187.0,-124.0,-39.0,119.0,-5.21689906,-8.81698605,-4.40608585,-5.58070207,5534.63096321,-20061,9.0,174.0,-259.0,-175.0,-65.0
187.0,-124.0,-39.0,119.0,-15.0,-8.81698605,-4.40608585,-5.58070207,-8.67039469,5342.41406415,-20074,174.0,-259.0,-175.0,-65.0,-18.0
-124.0,-39.0,119.0,-15.0,159.0,-4.40608585,-5.58070207,-8.67039469,-0.71332792,5457.5970781,-20209,-259.0,-175.0,-65.0,-18.0,-23.0
-39.0,119.0,-15.0,159.0,-115.0,-5.58070207,-8.67039469,-0.71332792,-6.23083407,5492.19099225,-20345,-175.0,-65.0,-18.0,-23.0,-115.0
119.0,-15.0,159.0,-115.0,64.0,-8.67039469,-0.71332792,-6.23083407,-10.46380591,5367.61029018,-20529,-65.0,-18.0,-23.0,-115.0,-129.0
-15.0,159.0,-115.0,64.0,81.0,-0.71332792,-6.23083407,-10.46380591,-7.93461889,5373.93989549,-20532,-18.0,-23.0,-115.0,-129.0,-122.0
159.0,-115.0,64.0,81.0,-121.0,-6.23083407,-10.46380591,-7.93461889,-1.64330051,5214.22656757,-20714,-23.0,-115.0,-129.0,-122.0,-63.0
-115.0,64.0,81.0,-121.0,-4.0,-10.46380591,-7.93461889,-1.64330051,-1.80792701,5322.9957335,-20714,-115.0,-129.0,-122.0,-63.0,-35.0
64.0,81.0,-121.0,-4.0,89.0,-7.93461889,-1.64330051,-1.80792701,1.06185504,5248.53192759,-20907,-129.0,-122.0,-63.0,-35.0,328.0
81.0,-121.0,-4.0,89.0,-32.0,-1.64330051,-1.80792701,1.06185504,6.62841298,5159.5973087,-21110,-122.0,-63.0,-35.0,328.0,260.0
-121.0,-4.0,89.0,-32.0,84.0,-1.80792701,1.06185504,6.62841298,-0.38299449,5278.95400819,-21052,-63.0,-35.0,328.0,260.0,409.0
-4.0,89.0,-32.0,84.0,95.0,1.06185504,6.62841298,-0.38299449,8.0873696,5281.14608118,-21083,-35.0,328.0,260.0,409.0,471.0
89.0,-32.0,84.0,95.0,95.0,6.62841298,-0.38299449,8.0873696,11.32687373,5193.20793622,-20844,328.0,260.0,409.0,471.0,-5.0
-32.0,84.0,95.0,95.0,109.0,-0.38299449,8.0873696,11.32687373,15.44527841,5231.8363492,-20552,260.0,409.0,471.0,-5.0,341.0
84.0,95.0,95.0,109.0,94.0,8.0873696,11.32687373,15.44527841,20.36425532,5147.45335471,-20227,409.0,471.0,-5.0,341.0,493.0
95.0,95.0,109.0,94.0,215.0,11.32687373,15.44527841,20.36425532,13.71718623,5060.54072431,-19851,471.0,-5.0,341.0,493.0,-30.0
95.0,109.0,94.0,215.0,129.0,15.44527841,20.36425532,13.71718623,17.03791311,4976.86759804,-19951,-5.0,341.0,493.0,-30.0,336.0
109.0,94.0,215.0,129.0,207.0,20.36425532,13.71718623,17.03791311,14.71732701,4883.31287645,-19719,341.0,493.0,-30.0,336.0,424.0
94.0,215.0,129.0,207.0,226.0,13.71718623,17.03791311,14.71732701,11.91864435,4809.67713177,-19320,493.0,-30.0,336.0,424.0,379.0
215.0,129.0,207.0,226.0,152.0,17.03791311,14.71732701,11.91864435,0.73966753,4608.394318,-19565,-30.0,336.0,424.0,379.0,-891.0
129.0,207.0,226.0,152.0,-19.0,14.71732701,11.91864435,0.73966753,-9.74790527,4496.43223111,-19358,336.0,424.0,379.0,-891.0,-318.0
