t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
39.0,124.0,-79.0,17.0,38.0,11.57684383,13.62715765,13.83244587,13.54994958,6712.07670126,-20000,164.0,65.0,53.0,125.0,367.0
124.0,-79.0,17.0,38.0,-6.0,13.62715765,13.83244587,13.54994958,6.52240523,6599.65354509,-20059,65.0,53.0,125.0,367.0,621.0
-79.0,17.0,38.0,-6.0,-27.0,13.83244587,13.54994958,6.52240523,1.82300807,6692.28070274,-19927,53.0,125.0,367.0,621.0,83.0
17.0,38.0,-6.0,-27.0,-41.0,13.54994958,6.52240523,1.82300807,-3.89339228,6689.11314861,-19819,125.0,367.0,621.0,83.0,18.0
38.0,-6.0,-27.0,-41.0,-55.0,6.52240523,1.82300807,-3.89339228,2.63605157,6664.66309819,-19490,367.0,621.0,83.0,18.0,9.0
-6.0,-27.0,-41.0,-55.0,62.0,1.82300807,-3.89339228,2.63605157,2.99848686,6677.18550342,-18863,621.0,83.0,18.0,9.0,19.0
-27.0,-41.0,-55.0,62.0,122.0,-3.89339228,2.63605157,2.99848686,2.4715444,6706.00851149,-18753,83.0,18.0,9.0,19.0,52.0
-41.0,-55.0,62.0,122.0,71.0,2.63605157,2.99848686,2.4715444,13.12062357,6743.11511921,-18694,18.0,9.0,19.0,52.0,9.0
-55.0,62.0,122.0,71.0,-28.0,2.99848686,2.4715444,13.12062357,-2.40050133,6800.75117078,-18630,9.0,19.0,52.0,9.0,174.0
62.0,122.0,71.0,-28.0,-12.0,2.4715444,13.12062357,-2.40050133,-12.64734264,6741.74965764,-18673,19.0,52.0,9.0,174.0,-259.0
122.0,71.0,-28.0,-12.0,-56.0,13.12062357,-2.40050133,-12.64734264,-6.67839516,6622.22120204,-18743,52.0,9.0,174.0,-259.0,-175.0
71.0,-28.0,-12.0,-56.0,-64.0,-2.40050133,-12.64734264,-6.67839516,-6.13820083,6564.34182561,-18805,9.0,174.0,-259.0,-175.0,-65.0
-28.0,-12.0,-56.0,-64.0,-87.0,-12.64734264,-6.67839516,-6.13820083,-9.39740617,6589.94132428,-18603,174.0,-259.0,-175.0,-65.0,-18.0
-12.0,-56.0,-64.0,-87.0,-17.0,-6.67839516,-6.13820083,-9.39740617,0.38955587,6589.29398164,-18850,-259.0,-175.0,-65.0,-18.0,-23.0
-56.0,-64.0,-87.0,-17.0,-23.0,-6.13820083,-9.39740617,0.38955587,-10.03491344,6638.61558648,-18969,-175.0,-65.0,-18.0,-23.0,-115.0
-64.0,-87.0,-17.0,-23.0,-42.0,-9.39740617,0.38955587,-10.03491344,-12.96962822,6696.47738565,-18970,-65.0,-18.0,-23.0,-115.0,-129.0
-87.0,-17.0,-23.0,-42.0,-4.0,0.38955587,-10.03491344,-12.96962822,-8.78122909,6774.07997948,-18901,-18.0,-23.0,-115.0,-129.0,-122.0
-17.0,-23.0,-42.0,-4.0,108.0,-10.03491344,-12.96962822,-8.78122909,-6.49364758,6791.46953535,-18907,-23.0,-115.0,-129.0,-122.0,-63.0
-23.0,-42.0,-4.0,108.0,-24.0,-12.96962822,-8.78122909,-6.49364758,-1.78187844,6804.43462191,-18999,-115.0,-129.0,-122.0,-63.0,-35.0
-42.0,-4.0,108.0,-24.0,119.0,-8.78122909,-6.49364758,-1.78187844,-0.41321617,6833.46499369,-19086,-129.0,-122.0,-63.0,-35.0,328.0
-4.0,108.0,-24.0,119.0,82.0,-6.49364758,-1.78187844,-0.41321617,6.04860607,6828.6837646,-19204,-122.0,-63.0,-35.0,328.0,260.0
108.0,-24.0,119.0,82.0,-1.0,-1.78187844,-0.41321617,6.04860607,1.77654861,6714.19011702,-19375,-63.0,-35.0,328.0,260.0,409.0
-24.0,119.0,82.0,-1.0,130.0,-0.41321617,6.04860607,1.77654861,7.99618238,6736.40823858,-19386,-35.0,328.0,260.0,409.0,471.0
119.0,82.0,-1.0,130.0,115.0,6.04860607,1.77654861,7.99618238,14.24518463,6616.99502241,-19177,328.0,260.0,409.0,471.0,-5.0
82.0,-1.0,130.0,115.0,119.0,1.77654861,7.99618238,14.24518463,15.97519853,6541.04362848,-18999,260.0,409.0,471.0,-5.0,341.0
-1.0,130.0,115.0,119.0,218.0,7.99618238,14.24518463,15.97519853,21.68809722,6543.82017709,-18589,409.0,471.0,-5.0,341.0,493.0
130.0,115.0,119.0,218.0,68.0,14.24518463,15.97519853,21.68809722,20.52977343,6421.81635947,-18248,471.0,-5.0,341.0,493.0,-30.0
115.0,119.0,218.0,68.0,128.0,15.97519853,21.68809722,20.52977343,19.18391389,6321.0615441,-18368,-5.0,341.0,493.0,-30.0,336.0
119.0,218.0,68.0,128.0,151.0,21.68809722,20.52977343,19.18391389,16.3441945,6218.03674263,-18146,341.0,493.0,-30.0,336.0,424.0
218.0,68.0,128.0,151.0,110.0,20.52977343,19.18391389,16.3441945,13.19739873,6021.72483985,-17871,493.0,-30.0,336.0,424.0,379.0
68.0,128.0,151.0,110.0,-4.0,19.18391389,16.3441945,13.19739873,5.97741921,5974.25461328,-17969,-30.0,336.0,424.0,379.0,-891.0
128.0,151.0,110.0,-4.0,-13.0,16.3441945,13.19739873,5.97741921,-9.91719523,5865.43852717,-17761,336.0,424.0,379.0,-891.0,-318.0
