t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-372.0,-313.0,-268.0,-369.0,-130.0,-7.50956686,-9.6759864,0.84095975,-6.77178236,15667.8679988,-15249,-356.0,-107.0,-147.0,81.0,-139.0
-313.0,-268.0,-369.0,-130.0,-105.0,-9.6759864,0.84095975,-6.77178236,-2.83130704,15973.3584319,-15043,-107.0,-147.0,81.0,-139.0,188.0
-268.0,-369.0,-130.0,-105.0,-33.0,0.84095975,-6.77178236,-2.83130704,3.48131858,16231.6824455,-14922,-147.0,81.0,-139.0,188.0,317.0
-369.0,-130.0,-105.0,-33.0,-24.0,-6.77178236,-2.83130704,3.48131858,-9.0877673,16601.5234053,-14472,81.0,-139.0,188.0,317.0,352.0
-130.0,-105.0,-33.0,-24.0,157.0,-2.83130704,3.48131858,-9.0877673,-0.0570234100001,16724.7516229,-14481,-139.0,188.0,317.0,352.0,410.0
-105.0,-33.0,-24.0,157.0,239.0,3.48131858,-9.0877673,-0.0570234100001,2.65794818,16826.9203159,-14188,188.0,317.0,352.0,410.0,716.0
-33.0,-24.0,157.0,239.0,282.0,-9.0877673,-0.0570234100001,2.65794818,6.57288782,16863.4016345,-13838,317.0,352.0,410.0,716.0,549.0
-24.0,157.0,239.0,282.0,240.0,-0.0570234100001,2.65794818,6.57288782,2.50258254,16878.3138672,-13462,352.0,410.0,716.0,549.0,689.0
157.0,239.0,282.0,240.0,149.0,2.65794818,6.57288782,2.50258254,3.68930497,16721.2568438,-13209,410.0,716.0,549.0,689.0,327.0
239.0,282.0,240.0,149.0,119.0,6.57288782,2.50258254,3.68930497,0.81609942,16484.9147919,-12732,716.0,549.0,689.0,327.0,307.0
282.0,240.0,149.0,119.0,100.0,2.50258254,3.68930497,0.81609942,-0.2433002,16209.4876798,-12465,549.0,689.0,327.0,307.0,243.0
240.0,149.0,119.0,100.0,109.0,3.68930497,0.81609942,-0.2433002,6.13747869,15971.9902623,-12016,689.0,327.0,307.0,243.0,164.0
149.0,119.0,100.0,109.0,114.0,0.81609942,-0.2433002,6.13747869,9.03045137,15826.6795673,-11838,327.0,307.0,243.0,164.0,65.0
119.0,100.0,109.0,114.0,96.0,-0.2433002,6.13747869,9.03045137,10.42015822,15708.4956667,-11650,307.0,243.0,164.0,65.0,53.0
100.0,109.0,114.0,96.0,4.0,6.13747869,9.03045137,10.42015822,9.49084897,15608.2523665,-11507,243.0,164.0,65.0,53.0,125.0
109.0,114.0,96.0,4.0,7.0,9.03045137,10.42015822,9.49084897,9.53327437,15505.3898452,-11452,164.0,65.0,53.0,125.0,367.0
114.0,96.0,4.0,7.0,25.0,10.42015822,9.49084897,9.53327437,12.13952534,15400.4202966,-11501,65.0,53.0,125.0,367.0,621.0
96.0,4.0,7.0,25.0,68.0,9.49084897,9.53327437,12.13952534,4.879185,15314.8404548,-11544,53.0,125.0,367.0,621.0,83.0
4.0,7.0,25.0,68.0,67.0,9.53327437,12.13952534,4.879185,-2.66111648,15320.3313037,-11423,125.0,367.0,621.0,83.0,18.0
7.0,25.0,68.0,67.0,83.0,12.13952534,4.879185,-2.66111648,1.44705675,15322.8645781,-11063,367.0,621.0,83.0,18.0,9.0
25.0,68.0,67.0,83.0,33.0,4.879185,-2.66111648,1.44705675,1.84104722,15310.0041034,-10467,621.0,83.0,18.0,9.0,19.0
68.0,67.0,83.0,33.0,58.0,-2.66111648,1.44705675,1.84104722,0.75782065,15246.8832885,-10452,83.0,18.0,9.0,19.0,52.0
67.0,83.0,33.0,58.0,75.0,1.44705675,1.84104722,0.75782065,8.61613789,15177.222172,-10501,18.0,9.0,19.0,52.0,9.0
83.0,33.0,58.0,75.0,-39.0,1.84104722,0.75782065,8.61613789,-4.6683032,15095.6692287,-10575,9.0,19.0,52.0,9.0,174.0
33.0,58.0,75.0,-39.0,-306.0,0.75782065,8.61613789,-4.6683032,-9.81449904,15064.5102759,-10589,19.0,52.0,9.0,174.0,-259.0
58.0,75.0,-39.0,-306.0,-71.0,8.61613789,-4.6683032,-9.81449904,-6.25125031,15007.2680966,-10595,52.0,9.0,174.0,-259.0,-175.0
75.0,-39.0,-306.0,-71.0,-153.0,-4.6683032,-9.81449904,-6.25125031,-5.65317275,14940.8842345,-10661,9.0,174.0,-259.0,-175.0,-65.0
-39.0,-306.0,-71.0,-153.0,-109.0,-9.81449904,-6.25125031,-5.65317275,-6.5869567,14975.2159313,-10448,174.0,-259.0,-175.0,-65.0,-18.0
-306.0,-71.0,-153.0,-109.0,-60.0,-6.25125031,-5.65317275,-6.5869567,-1.76474411,15271.4014322,-10401,-259.0,-175.0,-65.0,-18.0,-23.0
-71.0,-153.0,-109.0,-60.0,-85.0,-5.65317275,-6.5869567,-1.76474411,-5.73280258,15336.1501819,-10505,-175.0,-65.0,-18.0,-23.0,-115.0
-153.0,-109.0,-60.0,-85.0,-62.0,-6.5869567,-1.76474411,-5.73280258,-9.11205778,15483.4970092,-10417,-65.0,-18.0,-23.0,-115.0,-129.0
-109.0,-60.0,-85.0,-62.0,-26.0,-1.76474411,-5.73280258,-9.11205778,-7.78858603,15585.9100525,-10326,-18.0,-23.0,-115.0,-129.0,-122.0
-60.0,-85.0,-62.0,-26.0,-65.0,-5.73280258,-9.11205778,-7.78858603,-0.90365811,15644.1453084,-10289,-23.0,-115.0,-129.0,-122.0,-63.0
-85.0,-62.0,-26.0,-65.0,-97.0,-9.11205778,-7.78858603,-0.90365811,-0.70993176,15723.4125058,-10319,-115.0,-129.0,-122.0,-63.0,-35.0
-62.0,-26.0,-65.0,-97.0,-49.0,-7.78858603,-0.90365811,-0.70993176,0.35290815,15776.300448,-10386,-129.0,-122.0,-63.0,-35.0,328.0
-26.0,-65.0,-97.0,-49.0,60.0,-0.90365811,-0.70993176,0.35290815,5.01699311,15794.511862,-10482,-122.0,-63.0,-35.0,328.0,260.0
-65.0,-97.0,-49.0,60.0,-331.0,-0.70993176,0.35290815,5.01699311,6.12201006,15858.6082039,-10480,-63.0,-35.0,328.0,260.0,409.0
-97.0,-49.0,60.0,-331.0,124.0,0.35290815,5.01699311,6.12201006,5.13340341,15954.8982721,-10418,-35.0,328.0,260.0,409.0,471.0
-49.0,60.0,-331.0,124.0,95.0,5.01699311,6.12201006,5.13340341,9.04938327,16004.2511803,-10041,328.0,260.0,409.0,471.0,-5.0
60.0,-331.0,124.0,95.0,75.0,6.12201006,5.13340341,9.04938327,10.15307527,15949.2681734,-9841,260.0,409.0,471.0,-5.0,341.0
-331.0,124.0,95.0,75.0,314.0,5.13340341,9.04938327,10.15307527,15.39716199,16286.3901834,-9101,409.0,471.0,-5.0,341.0,493.0
124.0,95.0,75.0,314.0,61.0,9.04938327,10.15307527,15.39716199,11.79677847,16167.5235868,-8754,471.0,-5.0,341.0,493.0,-30.0
95.0,75.0,314.0,61.0,109.0,10.15307527,15.39716199,11.79677847,11.6246213,16081.5729701,-8854,-5.0,341.0,493.0,-30.0,336.0
75.0,314.0,61.0,109.0,158.0,15.39716199,11.79677847,11.6246213,12.20234956,16016.7260454,-8588,341.0,493.0,-30.0,336.0,424.0
314.0,61.0,109.0,158.0,563.0,11.79677847,11.6246213,12.20234956,4.8342785,15718.1232074,-8409,493.0,-30.0,336.0,424.0,379.0
61.0,109.0,158.0,563.0,-140.0,11.6246213,12.20234956,4.8342785,6.05692538,15668.9199858,-8500,-30.0,336.0,424.0,379.0,-891.0
109.0,158.0,563.0,-140.0,-199.0,12.20234956,4.8342785,6.05692538,-11.64676237,15571.5446071,-8273,336.0,424.0,379.0,-891.0,-318.0
