t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
46.0,-61.0,-38.0,-31.0,-17.0,10.47282065,-6.12087469,-9.33041569,-6.79196746,4357.69374938,-21293,52.0,9.0,174.0,-259.0,-175.0
-61.0,-38.0,-31.0,-17.0,-43.0,-6.12087469,-9.33041569,-6.79196746,-4.60219615,4429.16657003,-21223,9.0,174.0,-259.0,-175.0,-65.0
-38.0,-31.0,-17.0,-43.0,-60.0,-9.33041569,-6.79196746,-4.60219615,-2.89148924,4461.04569534,-21011,174.0,-259.0,-175.0,-65.0,-18.0
-31.0,-17.0,-43.0,-60.0,-28.0,-6.79196746,-4.60219615,-2.89148924,-1.21892882,4482.71527965,-21239,-259.0,-175.0,-65.0,-18.0,-23.0
-17.0,-43.0,-60.0,-28.0,-47.0,-4.60219615,-2.89148924,-1.21892882,-7.95519602,4492.92331219,-21397,-175.0,-65.0,-18.0,-23.0,-115.0
-43.0,-60.0,-28.0,-47.0,-46.0,-2.89148924,-1.21892882,-7.95519602,-11.23446598,4531.32111604,-21419,-65.0,-18.0,-23.0,-115.0,-129.0
-60.0,-28.0,-47.0,-46.0,-58.0,-1.21892882,-7.95519602,-11.23446598,-8.81116071,4588.4296268,-21377,-18.0,-23.0,-115.0,-129.0,-122.0
-28.0,-47.0,-46.0,-58.0,-62.0,-7.95519602,-11.23446598,-8.81116071,-2.52334225,4615.21069798,-21372,-23.0,-115.0,-129.0,-122.0,-63.0
-47.0,-46.0,-58.0,-62.0,21.0,-11.23446598,-8.81116071,-2.52334225,-4.03618834,4654.25550196,-21440,-115.0,-129.0,-122.0,-63.0,-35.0
-46.0,-58.0,-62.0,21.0,-11.0,-8.81116071,-2.52334225,-4.03618834,-0.12014389,4689.02103598,-21523,-129.0,-122.0,-63.0,-35.0,328.0
-58.0,-62.0,21.0,-11.0,73.0,-2.52334225,-4.03618834,-0.12014389,0.94711156,4738.20987527,-21587,-122.0,-63.0,-35.0,328.0,260.0
-62.0,21.0,-11.0,73.0,41.0,-4.03618834,-0.12014389,0.94711156,1.94926641,4797.68653302,-21588,-63.0,-35.0,328.0,260.0,409.0
21.0,-11.0,73.0,41.0,37.0,-0.12014389,0.94711156,1.94926641,6.72833971,4772.65034468,-21644,-35.0,328.0,260.0,409.0,471.0
-11.0,73.0,41.0,37.0,62.0,0.94711156,1.94926641,6.72833971,9.10545969,4783.53020079,-21305,328.0,260.0,409.0,471.0,-5.0
73.0,41.0,37.0,62.0,-57.0,1.94926641,6.72833971,9.10545969,11.70923084,4711.47731235,-21118,260.0,409.0,471.0,-5.0,341.0
41.0,37.0,62.0,-57.0,34.0,6.72833971,9.10545969,11.70923084,19.02935897,4672.42657876,-20750,409.0,471.0,-5.0,341.0,493.0
37.0,62.0,-57.0,34.0,146.0,9.10545969,11.70923084,19.02935897,14.3009087,4642.15491847,-20316,471.0,-5.0,341.0,493.0,-30.0
62.0,-57.0,34.0,146.0,31.0,11.70923084,19.02935897,14.3009087,15.24482278,4589.26037816,-20383,-5.0,341.0,493.0,-30.0,336.0
-57.0,34.0,146.0,31.0,-5.0,19.02935897,14.3009087,15.24482278,16.54137473,4657.969609,-19985,341.0,493.0,-30.0,336.0,424.0
34.0,146.0,31.0,-5.0,35.0,14.3009087,15.24482278,16.54137473,10.2430916,4642.99896797,-19526,493.0,-30.0,336.0,424.0,379.0
146.0,31.0,-5.0,35.0,-38.0,15.24482278,16.54137473,10.2430916,2.05560143,4511.29987667,-19702,-30.0,336.0,424.0,379.0,-891.0
31.0,-5.0,35.0,-38.0,-28.0,16.54137473,10.2430916,2.05560143,-8.78542014,4495.54469945,-19397,336.0,424.0,379.0,-891.0,-318.0
