t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-22,402,6,-32,-66,9.8662287,-4.25363274,-8.86178437,-4.83791868,10884.0859422,-14949,52,9,174,-259,-175
402,6,-32,-66,-132,-4.25363274,-8.86178437,-4.83791868,-5.36003991,10491.9521709,-15342,9,174,-259,-175,-65
6,-32,-66,-132,-27,-8.86178437,-4.83791868,-5.36003991,-7.12507253,10481.6985382,-15174,174,-259,-175,-65,-18
-32,-66,-132,-27,70,-4.83791868,-5.36003991,-7.12507253,-1.10993931,10504.8367538,-15401,-259,-175,-65,-18,-23
-66,-132,-27,70,-43,-5.36003991,-7.12507253,-1.10993931,-5.48129658,10565.9988351,-15510,-175,-65,-18,-23,-115
-132,-27,70,-43,-45,-7.12507253,-1.10993931,-5.48129658,-10.56868972,10692.6387952,-15443,-65,-18,-23,-115,-129
-27,70,-43,-45,-372,-1.10993931,-5.48129658,-10.56868972,-6.64138442,10712.5137227,-15434,-18,-23,-115,-129,-122
70,-43,-45,-372,6,-5.48129658,-10.56868972,-6.64138442,-2.25328399,10641.4037834,-15527,-23,-115,-129,-122,-63
-43,-45,-372,6,-51,-10.56868972,-6.64138442,-2.25328399,-2.4769224,10678.9224868,-15599,-115,-129,-122,-63,-35
-45,-372,6,-51,-41,-6.64138442,-2.25328399,-2.4769224,-2.02472658,10713.3537971,-15683,-129,-122,-63,-35,328
-372,6,-51,-41,-50,-2.25328399,-2.4769224,-2.02472658,3.28551702,11078.7124127,-15433,-122,-63,-35,328,260
6,-51,-41,-50,38,-2.4769224,-2.02472658,3.28551702,-0.7430688,11070.4591287,-15502,-63,-35,328,260,409
-51,-41,-50,38,-113,-2.02472658,3.28551702,-0.7430688,2.31400299,11118.9822063,-15486,-35,328,260,409,471
-41,-50,38,-113,483,3.28551702,-0.7430688,2.31400299,10.7945725,11157.9574797,-15117,328,260,409,471,-5
-50,38,-113,483,158,-0.7430688,2.31400299,10.7945725,9.7190954,11211.2429967,-14807,260,409,471,-5,341
38,-113,483,158,532,2.31400299,10.7945725,9.7190954,15.86252535,11172.4999279,-14436,409,471,-5,341,493
-113,483,158,532,240,10.7945725,9.7190954,15.86252535,12.11795413,11287.8139309,-13852,471,-5,341,493,-30
483,158,532,240,72,9.7190954,15.86252535,12.11795413,10.66398231,10815.6085034,-14340,-5,341,493,-30,336
158,532,240,72,69,15.86252535,12.11795413,10.66398231,8.51280598,10667.3275988,-14157,341,493,-30,336,424
532,240,72,69,-30,12.11795413,10.66398231,8.51280598,5.558435811,10151.1901241,-14196,493,-30,336,424,379
240,72,69,-30,-55,10.66398231,8.51280598,5.558435811,8.53010851,9923.30807827,-14466,-30,336,424,379,-891
72,69,-30,-55,-46,8.51280598,5.558435811,8.53010851,-6.188108953,9861.97206058,-14202,336,424,379,-891,-318
