t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-62,12,89,138,-36,0.74040613,4.26803452,3.36617717,1.29216703,12340.1029563,-17843,410,716,549,689,327
12,89,138,-36,102,4.26803452,3.36617717,1.29216703,0.73892157,12328.8433624,-17139,716,549,689,327,307
89,138,-36,102,49,3.36617717,1.29216703,0.73892157,-0.2423259,12244.111397,-16679,549,689,327,307,243
138,-36,102,49,121,1.29216703,0.73892157,-0.2423259,4.04665546,12109.4775741,-16128,689,327,307,243,164
-36,102,49,121,40,0.73892157,-0.2423259,4.04665546,10.19266799,12146.7697412,-15765,327,307,243,164,65
102,49,121,40,-79,-0.2423259,4.04665546,10.19266799,9.35452691,12045.5086627,-15560,307,243,164,65,53
49,121,40,-79,141,4.04665546,10.19266799,9.35452691,9.2190145,11996.2663368,-15366,243,164,65,53,125
121,40,-79,141,-137,10.19266799,9.35452691,9.2190145,6.81089829,11879.3129923,-15323,164,65,53,125,367
40,-79,141,-137,201,9.35452691,9.2190145,6.81089829,3.09085486,11849.5056603,-15298,65,53,125,367,621
-79,141,-137,201,-94,9.2190145,6.81089829,3.09085486,2.0050723,11937.8601872,-15166,53,125,367,621,83
141,-137,201,-94,134,6.81089829,3.09085486,2.0050723,-2.27791754,11806.0792017,-15182,125,367,621,83,18
-137,201,-94,134,-82,3.09085486,2.0050723,-2.27791754,0.17597266,11949.8901,-14678,367,621,83,18,9
201,-94,134,-82,-10,2.0050723,-2.27791754,0.17597266,2.64210995,11751.9809548,-14258,621,83,18,9,19
-94,134,-82,-10,-55,-2.27791754,0.17597266,2.64210995,1.55975,11847.9860271,-14081,83,18,9,19,52
134,-82,-10,-55,-8,0.17597266,2.64210995,1.55975,9.8662287,11711.7081096,-14197,18,9,19,52,9
-82,-10,-55,-8,42,2.64210995,1.55975,9.8662287,-4.25363274,11793.8840823,-14106,9,19,52,9,174
-10,-55,-8,42,-13,1.55975,9.8662287,-4.25363274,-8.86178437,11806.5261922,-14077,19,52,9,174,-259
-55,-8,42,-13,39,9.8662287,-4.25363274,-8.86178437,-4.83791868,11863.0859422,-13970,52,9,174,-259,-175
-8,42,-13,39,-13,-4.25363274,-8.86178437,-4.83791868,-5.36003991,11880.9521709,-13953,9,174,-259,-175,-65
42,-13,39,-13,-16,-8.86178437,-4.83791868,-5.36003991,-7.12507253,11834.6985382,-13821,174,-259,-175,-65,-18
-13,39,-13,-16,-7,-4.83791868,-5.36003991,-7.12507253,-1.10993931,11838.8367538,-14067,-259,-175,-65,-18,-23
39,-13,-16,-7,-1,-5.36003991,-7.12507253,-1.10993931,-5.48129658,11794.9988351,-14281,-175,-65,-18,-23,-115
-13,-16,-7,-1,-296,-7.12507253,-1.10993931,-5.48129658,-10.56868972,11802.6387952,-14333,-65,-18,-23,-115,-129
-16,-7,-1,-296,42,-1.10993931,-5.48129658,-10.56868972,-6.64138442,11811.5137227,-14335,-18,-23,-115,-129,-122
-7,-1,-296,42,-58,-5.48129658,-10.56868972,-6.64138442,-2.25328399,11817.4037834,-14351,-23,-115,-129,-122,-63
-1,-296,42,-58,-106,-10.56868972,-6.64138442,-2.25328399,-2.4769224,11812.9224868,-14465,-115,-129,-122,-63,-35
-296,42,-58,-106,-189,-6.64138442,-2.25328399,-2.4769224,-2.02472658,12098.3537971,-14298,-129,-122,-63,-35,328
42,-58,-106,-189,47,-2.25328399,-2.4769224,-2.02472658,3.28551702,12049.7124127,-14462,-122,-63,-35,328,260
-58,-106,-189,47,58,-2.4769224,-2.02472658,3.28551702,-0.7430688,12105.4591287,-14467,-63,-35,328,260,409
-106,-189,47,58,-99,-2.02472658,3.28551702,-0.7430688,2.31400299,12208.9822063,-14396,-35,328,260,409,471
-189,47,58,-99,33,3.28551702,-0.7430688,2.31400299,10.7945725,12395.9574797,-13879,328,260,409,471,-5
47,58,-99,33,8,-0.7430688,2.31400299,10.7945725,9.7190954,12352.2429967,-13666,260,409,471,-5,341
58,-99,33,8,70,2.31400299,10.7945725,9.7190954,15.86252535,12293.4999279,-13315,409,471,-5,341,493
-99,33,8,70,-131,10.7945725,9.7190954,15.86252535,12.11795413,12394.8139309,-12745,471,-5,341,493,-30
33,8,70,-131,-50,9.7190954,15.86252535,12.11795413,10.66398231,12372.6085034,-12783,-5,341,493,-30,336
8,70,-131,-50,-152,15.86252535,12.11795413,10.66398231,8.51280598,12374.3275988,-12450,341,493,-30,336,424
70,-131,-50,-152,-98,12.11795413,10.66398231,8.51280598,5.558435811,12320.1901241,-12027,493,-30,336,424,379
-131,-50,-152,-98,-40,10.66398231,8.51280598,5.558435811,8.53010851,12463.3080783,-11926,-30,336,424,379,-891
-50,-152,-98,-40,-60,8.51280598,5.558435811,8.53010851,-6.188108953,12523.9720606,-11540,336,424,379,-891,-318
