t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
230,-93,-192,-95,-96,-4.25363274,-8.86178437,-4.83791868,-5.36003991,9621.95217091,-16212,9,174,-259,-175,-65
-93,-192,-95,-96,23,-8.86178437,-4.83791868,-5.36003991,-7.12507253,9710.69853817,-15945,174,-259,-175,-65,-18
-192,-95,-96,23,-176,-4.83791868,-5.36003991,-7.12507253,-1.10993931,9893.8367538,-16012,-259,-175,-65,-18,-23
-95,-96,23,-176,-68,-5.36003991,-7.12507253,-1.10993931,-5.48129658,9983.99883512,-16092,-175,-65,-18,-23,-115
-96,23,-176,-68,-38,-7.12507253,-1.10993931,-5.48129658,-10.56868972,10074.6387952,-16061,-65,-18,-23,-115,-129
23,-176,-68,-38,-19,-1.10993931,-5.48129658,-10.56868972,-6.64138442,10044.5137227,-16102,-18,-23,-115,-129,-122
-176,-68,-38,-19,-13,-5.48129658,-10.56868972,-6.64138442,-2.25328399,10219.4037834,-15949,-23,-115,-129,-122,-63
-68,-38,-19,-13,-111,-10.56868972,-6.64138442,-2.25328399,-2.4769224,10281.9224868,-15996,-115,-129,-122,-63,-35
-38,-19,-13,-111,-63,-6.64138442,-2.25328399,-2.4769224,-2.02472658,10309.3537971,-16087,-129,-122,-63,-35,328
-19,-13,-111,-63,-88,-2.25328399,-2.4769224,-2.02472658,3.28551702,10321.7124127,-16190,-122,-63,-35,328,260
-13,-111,-63,-88,202,-2.4769224,-2.02472658,3.28551702,-0.7430688,10332.4591287,-16240,-63,-35,328,260,409
-111,-63,-88,202,-26,-2.02472658,3.28551702,-0.7430688,2.31400299,10440.9822063,-16164,-35,328,260,409,471
-63,-88,202,-26,6,3.28551702,-0.7430688,2.31400299,10.7945725,10501.9574797,-15773,328,260,409,471,-5
-88,202,-26,6,62,-0.7430688,2.31400299,10.7945725,9.7190954,10593.2429967,-15425,260,409,471,-5,341
202,-26,6,62,63,2.31400299,10.7945725,9.7190954,15.86252535,10390.4999279,-15218,409,471,-5,341,493
-26,6,62,63,211,10.7945725,9.7190954,15.86252535,12.11795413,10418.8139309,-14721,471,-5,341,493,-30
6,62,63,211,147,9.7190954,15.86252535,12.11795413,10.66398231,10423.6085034,-14732,-5,341,493,-30,336
62,63,211,147,-82,15.86252535,12.11795413,10.66398231,8.51280598,10371.3275988,-14453,341,493,-30,336,424
63,211,147,-82,271,12.11795413,10.66398231,8.51280598,5.558435811,10324.1901241,-14023,493,-30,336,424,379
211,147,-82,271,217,10.66398231,8.51280598,5.558435811,8.53010851,10125.3080783,-14264,-30,336,424,379,-891
147,-82,271,217,-249,8.51280598,5.558435811,8.53010851,-6.188108953,9988.97206058,-14075,336,424,379,-891,-318
