t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-15,-70,-34,-83,33,-6.64138442,-2.25328399,-2.4769224,-2.02472658,5230.35379707,-21166,-129,-122,-63,-35,328
-70,-34,-83,33,-16,-2.25328399,-2.4769224,-2.02472658,3.28551702,5293.71241265,-21218,-122,-63,-35,328,260
-34,-83,33,-16,-30,-2.4769224,-2.02472658,3.28551702,-0.7430688,5325.45912866,-21247,-63,-35,328,260,409
-83,33,-16,-30,41,-2.02472658,3.28551702,-0.7430688,2.31400299,5405.98220626,-21199,-35,328,260,409,471
33,-16,-30,41,170,3.28551702,-0.7430688,2.31400299,10.7945725,5370.95747968,-20904,328,260,409,471,-5
-16,-30,41,170,238,-0.7430688,2.31400299,10.7945725,9.7190954,5390.2429967,-20628,260,409,471,-5,341
-30,41,170,238,63,2.31400299,10.7945725,9.7190954,15.86252535,5419.4999279,-20189,409,471,-5,341,493
41,170,238,63,82,10.7945725,9.7190954,15.86252535,12.11795413,5380.81393089,-19759,471,-5,341,493,-30
170,238,63,82,180,9.7190954,15.86252535,12.11795413,10.66398231,5221.60850339,-19934,-5,341,493,-30,336
238,63,82,180,198,15.86252535,12.11795413,10.66398231,8.51280598,4993.32759879,-19831,341,493,-30,336,424
63,82,180,198,70,12.11795413,10.66398231,8.51280598,5.558435811,4946.19012414,-19401,493,-30,336,424,379
82,180,198,70,-24,10.66398231,8.51280598,5.558435811,8.53010851,4876.30807827,-19513,-30,336,424,379,-891
180,198,70,-24,-10,8.51280598,5.558435811,8.53010851,-6.188108953,4706.97206058,-19357,336,424,379,-891,-318
