t,t-1,t-2,t-3,t-4,p-1,p-2,p-3,p-4,t-p,t-t0,t0,t0-1,t0-2,t0-3,t0-4
-12,-85,-54,-52,-193,-8.92529901,-9.25655506,-4.56805541,-7.9327002,12801.2370792,-18382,-356,-107,-147,81,-139
-85,-54,-52,-193,99,-9.25655506,-4.56805541,-7.9327002,-5.36664497,12877.3117802,-18404,-107,-147,81,-139,188
-54,-52,-193,99,58,-4.56805541,-7.9327002,-5.36664497,0.27151667,12922.0552252,-18497,-147,81,-139,188,317
-52,-193,99,58,183,-7.9327002,-5.36664497,0.27151667,-7.36788489,12969.4871698,-18364,81,-139,188,317,352
-193,99,58,183,35,-5.36664497,0.27151667,-7.36788489,-1.98850005,13154.5544695,-18310,-139,188,317,352,410
99,58,183,35,353,0.27151667,-7.36788489,-1.98850005,0.74040613,13050.1878246,-18221,188,317,352,410,716
58,183,35,353,234,-7.36788489,-1.98850005,0.74040613,4.26803452,12992.4593413,-17962,317,352,410,716,549
183,35,353,234,191,-1.98850005,0.74040613,4.26803452,3.36617717,12802.0914564,-17793,352,410,716,549,689
35,353,234,191,56,0.74040613,4.26803452,3.36617717,1.29216703,12765.1029563,-17418,410,716,549,689,327
353,234,191,56,29,4.26803452,3.36617717,1.29216703,0.73892157,12412.8433624,-17055,716,549,689,327,307
234,191,56,29,251,3.36617717,1.29216703,0.73892157,-0.2423259,12183.111397,-16740,549,689,327,307,243
191,56,29,251,211,1.29216703,0.73892157,-0.2423259,4.04665546,11995.4775741,-16242,689,327,307,243,164
56,29,251,211,127,0.73892157,-0.2423259,4.04665546,10.19266799,11940.7697412,-15971,327,307,243,164,65
29,251,211,127,214,-0.2423259,4.04665546,10.19266799,9.35452691,11912.5086627,-15693,307,243,164,65,53
251,211,127,214,231,4.04665546,10.19266799,9.35452691,9.2190145,11661.2663368,-15701,243,164,65,53,125
211,127,214,231,78,10.19266799,9.35452691,9.2190145,6.81089829,11454.3129923,-15748,164,65,53,125,367
127,214,231,78,60,9.35452691,9.2190145,6.81089829,3.09085486,11337.5056603,-15810,65,53,125,367,621
214,231,78,60,31,9.2190145,6.81089829,3.09085486,2.0050723,11132.8601872,-15971,53,125,367,621,83
231,78,60,31,60,6.81089829,3.09085486,2.0050723,-2.27791754,10911.0792017,-16077,125,367,621,83,18
78,60,31,60,45,3.09085486,2.0050723,-2.27791754,0.17597266,10839.8901,-15788,367,621,83,18,9
60,31,60,45,53,2.0050723,-2.27791754,0.17597266,2.64210995,10782.9809548,-15227,621,83,18,9,19
31,60,45,53,76,-2.27791754,0.17597266,2.64210995,1.55975,10753.9860271,-15175,83,18,9,19,52
60,45,53,76,34,0.17597266,2.64210995,1.55975,9.8662287,10691.7081096,-15217,18,9,19,52,9
45,53,76,34,6,2.64210995,1.55975,9.8662287,-4.25363274,10646.8840823,-15253,9,19,52,9,174
53,76,34,6,17,1.55975,9.8662287,-4.25363274,-8.86178437,10596.5261922,-15287,19,52,9,174,-259
76,34,6,17,-11,9.8662287,-4.25363274,-8.86178437,-4.83791868,10522.0859422,-15311,52,9,174,-259,-175
34,6,17,-11,-27,-4.25363274,-8.86178437,-4.83791868,-5.36003991,10497.9521709,-15336,9,174,-259,-175,-65
6,17,-11,-27,-1,-8.86178437,-4.83791868,-5.36003991,-7.12507253,10487.6985382,-15168,174,-259,-175,-65,-18
17,-11,-27,-1,-24,-4.83791868,-5.36003991,-7.12507253,-1.10993931,10461.8367538,-15444,-259,-175,-65,-18,-23
-11,-27,-1,-24,-72,-5.36003991,-7.12507253,-1.10993931,-5.48129658,10467.9988351,-15608,-175,-65,-18,-23,-115
-27,-1,-24,-72,-141,-7.12507253,-1.10993931,-5.48129658,-10.56868972,10489.6387952,-15646,-65,-18,-23,-115,-129
-1,-24,-72,-141,-91,-1.10993931,-5.48129658,-10.56868972,-6.64138442,10483.5137227,-15663,-18,-23,-115,-129,-122
-24,-72,-141,-91,10,-5.48129658,-10.56868972,-6.64138442,-2.25328399,10506.4037834,-15662,-23,-115,-129,-122,-63
-72,-141,-91,10,-26,-10.56868972,-6.64138442,-2.25328399,-2.4769224,10572.9224868,-15705,-115,-129,-122,-63,-35
-141,-91,10,-26,8,-6.64138442,-2.25328399,-2.4769224,-2.02472658,10703.3537971,-15693,-129,-122,-63,-35,328
-91,10,-26,8,-70,-2.25328399,-2.4769224,-2.02472658,3.28551702,10787.7124127,-15724,-122,-63,-35,328,260
10,-26,8,-70,-4,-2.4769224,-2.02472658,3.28551702,-0.7430688,10775.4591287,-15797,-63,-35,328,260,409
-26,8,-70,-4,21,-2.02472658,3.28551702,-0.7430688,2.31400299,10798.9822063,-15806,-35,328,260,409,471
8,-70,-4,21,43,3.28551702,-0.7430688,2.31400299,10.7945725,10788.9574797,-15486,328,260,409,471,-5
-70,-4,21,43,67,-0.7430688,2.31400299,10.7945725,9.7190954,10862.2429967,-15156,260,409,471,-5,341
-4,21,43,67,194,2.31400299,10.7945725,9.7190954,15.86252535,10865.4999279,-14743,409,471,-5,341,493
21,43,67,194,3,10.7945725,9.7190954,15.86252535,12.11795413,10846.8139309,-14293,471,-5,341,493,-30
43,67,194,3,-8,9.7190954,15.86252535,12.11795413,10.66398231,10814.6085034,-14341,-5,341,493,-30,336
67,194,3,-8,2,15.86252535,12.11795413,10.66398231,8.51280598,10757.3275988,-14067,341,493,-30,336,424
194,3,-8,2,125,12.11795413,10.66398231,8.51280598,5.558435811,10579.1901241,-13768,493,-30,336,424,379
3,-8,2,125,-4,10.66398231,8.51280598,5.558435811,8.53010851,10588.3080783,-13801,-30,336,424,379,-891
-8,2,125,-4,-145,8.51280598,5.558435811,8.53010851,-6.188108953,10606.9720606,-13457,336,424,379,-891,-318
